,Video,Quality,Video Bytes Downloaded,Loaded Percentage,Eid,Date,Time,Operator
2420,idCX7o-9Hr4,hd1440,0.849007902,84.9,vm34,5/19/25,12:52:19,Y
2421,idCX7o-9Hr4,hd1440,0.849007902,84.9,vm34,5/19/25,12:52:18,Y
2422,idCX7o-9Hr4,hd1440,0.836562998,83.7,vm34,5/19/25,12:52:17,Y
2423,idCX7o-9Hr4,hd1440,0.836562998,83.7,vm34,5/19/25,12:52:16,Y
2424,idCX7o-9Hr4,hd1440,0.832936416,83.3,vm34,5/19/25,12:52:15,Y
2425,idCX7o-9Hr4,hd1440,0.826570075,82.7,vm34,5/19/25,12:52:14,Y
2426,idCX7o-9Hr4,hd1440,0.826570075,82.7,vm34,5/19/25,12:52:13,Y
2427,idCX7o-9Hr4,hd1440,0.826570075,82.7,vm34,5/19/25,12:52:12,Y
2428,idCX7o-9Hr4,hd1440,0.826570075,82.7,vm34,5/19/25,12:52:11,Y
2429,idCX7o-9Hr4,hd1440,0.815887074,81.6,vm34,5/19/25,12:52:10,Y
2430,idCX7o-9Hr4,hd1440,0.815887074,81.6,vm34,5/19/25,12:52:09,Y
2431,idCX7o-9Hr4,hd1440,0.815887074,81.6,vm34,5/19/25,12:52:08,Y
2432,idCX7o-9Hr4,hd1440,0.806678197,80.7,vm34,5/19/25,12:52:07,Y
2433,idCX7o-9Hr4,hd1440,0.806678197,80.7,vm34,5/19/25,12:52:06,Y
2434,idCX7o-9Hr4,hd1440,0.806678197,80.7,vm34,5/19/25,12:52:05,Y
2435,idCX7o-9Hr4,hd1440,0.806678197,80.7,vm34,5/19/25,12:52:04,Y
2436,idCX7o-9Hr4,hd1440,0.79658837,79.7,vm34,5/19/25,12:52:03,Y
2437,idCX7o-9Hr4,hd1440,0.79658837,79.7,vm34,5/19/25,12:52:02,Y
2438,idCX7o-9Hr4,hd1440,0.79658837,79.7,vm34,5/19/25,12:52:01,Y
2439,idCX7o-9Hr4,hd1440,0.784243307,78.4,vm34,5/19/25,12:52:00,Y
2440,idCX7o-9Hr4,hd1440,0.784243307,78.4,vm34,5/19/25,12:51:59,Y
2441,idCX7o-9Hr4,hd1440,0.784243307,78.4,vm34,5/19/25,12:51:58,Y
2442,idCX7o-9Hr4,hd1440,0.781791326,78.2,vm34,5/19/25,12:51:57,Y
2443,idCX7o-9Hr4,hd1440,0.774444193,77.4,vm34,5/19/25,12:51:56,Y
2444,idCX7o-9Hr4,hd1440,0.774444193,77.4,vm34,5/19/25,12:51:55,Y
2445,idCX7o-9Hr4,hd1440,0.774444193,77.4,vm34,5/19/25,12:51:54,Y
2446,idCX7o-9Hr4,hd1440,0.774444193,77.4,vm34,5/19/25,12:51:53,Y
2447,idCX7o-9Hr4,hd1440,0.774444193,77.4,vm34,5/19/25,12:51:52,Y
2448,idCX7o-9Hr4,hd1440,0.763076986,76.3,vm34,5/19/25,12:51:51,Y
2449,idCX7o-9Hr4,hd1440,0.763076986,76.3,vm34,5/19/25,12:51:50,Y
2450,idCX7o-9Hr4,hd1440,0.763076986,76.3,vm34,5/19/25,12:51:49,Y
2451,idCX7o-9Hr4,hd1440,0.751319224,75.1,vm34,5/19/25,12:51:48,Y
2452,idCX7o-9Hr4,hd1440,0.751319224,75.1,vm34,5/19/25,12:51:47,Y
2453,idCX7o-9Hr4,hd1440,0.751319224,75.1,vm34,5/19/25,12:51:46,Y
2454,idCX7o-9Hr4,hd1440,0.747692642,74.8,vm34,5/19/25,12:51:45,Y
2455,idCX7o-9Hr4,hd1440,0.739658367,74.0,vm34,5/19/25,12:51:44,Y
2456,idCX7o-9Hr4,hd1440,0.739658367,74.0,vm34,5/19/25,12:51:43,Y
2457,idCX7o-9Hr4,hd1440,0.739658367,74.0,vm34,5/19/25,12:51:42,Y
2458,idCX7o-9Hr4,hd1440,0.739658367,74.0,vm34,5/19/25,12:51:41,Y
2459,idCX7o-9Hr4,hd1440,0.729271953,72.9,vm34,5/19/25,12:51:40,Y
2460,idCX7o-9Hr4,hd1440,0.729271953,72.9,vm34,5/19/25,12:51:39,Y
2461,idCX7o-9Hr4,hd1440,0.729271953,72.9,vm34,5/19/25,12:51:38,Y
2462,idCX7o-9Hr4,hd1440,0.717614032,71.8,vm34,5/19/25,12:51:37,Y
2463,idCX7o-9Hr4,hd1440,0.717614032,71.8,vm34,5/19/25,12:51:36,Y
2464,idCX7o-9Hr4,hd1440,0.717614032,71.8,vm34,5/19/25,12:51:35,Y
2465,idCX7o-9Hr4,hd1440,0.717614032,71.8,vm34,5/19/25,12:51:34,Y
2466,idCX7o-9Hr4,hd1440,0.713596894,71.4,vm34,5/19/25,12:51:33,Y
2467,idCX7o-9Hr4,hd1440,0.706053016,70.6,vm34,5/19/25,12:51:32,Y
2468,idCX7o-9Hr4,hd1440,0.706053016,70.6,vm34,5/19/25,12:51:31,Y
2469,idCX7o-9Hr4,hd1440,0.706053016,70.6,vm34,5/19/25,12:51:30,Y
2470,idCX7o-9Hr4,hd1440,0.695372951,69.5,vm34,5/19/25,12:51:29,Y
2471,idCX7o-9Hr4,hd1440,0.695372951,69.5,vm34,5/19/25,12:51:28,Y
2472,idCX7o-9Hr4,hd1440,0.695372951,69.5,vm34,5/19/25,12:51:27,Y
2473,idCX7o-9Hr4,hd1440,0.695372951,69.5,vm34,5/19/25,12:51:26,Y
2474,idCX7o-9Hr4,hd1440,0.695372951,69.5,vm34,5/19/25,12:51:25,Y
2475,idCX7o-9Hr4,hd1440,0.683124793,68.3,vm34,5/19/25,12:51:24,Y
2476,idCX7o-9Hr4,hd1440,0.683124793,68.3,vm34,5/19/25,12:51:23,Y
2477,idCX7o-9Hr4,hd1440,0.67949821,67.9,vm34,5/19/25,12:51:22,Y
2478,idCX7o-9Hr4,hd1440,0.67949821,67.9,vm34,5/19/25,12:51:21,Y
2479,idCX7o-9Hr4,hd1440,0.671954331,67.2,vm34,5/19/25,12:51:20,Y
2480,idCX7o-9Hr4,hd1440,0.671954331,67.2,vm34,5/19/25,12:51:19,Y
2481,idCX7o-9Hr4,hd1440,0.671954331,67.2,vm34,5/19/25,12:51:18,Y
2482,idCX7o-9Hr4,hd1440,0.661961408,66.2,vm34,5/19/25,12:51:17,Y
2483,idCX7o-9Hr4,hd1440,0.661961408,66.2,vm34,5/19/25,12:51:16,Y
2484,idCX7o-9Hr4,hd1440,0.661961408,66.2,vm34,5/19/25,12:51:15,Y
2485,idCX7o-9Hr4,hd1440,0.661961408,66.2,vm34,5/19/25,12:51:14,Y
2486,idCX7o-9Hr4,hd1440,0.649516505,65.0,vm34,5/19/25,12:51:13,Y
2487,idCX7o-9Hr4,hd1440,0.649516505,65.0,vm34,5/19/25,12:51:12,Y
2488,idCX7o-9Hr4,hd1440,0.649516505,65.0,vm34,5/19/25,12:51:11,Y
2489,idCX7o-9Hr4,hd1440,0.638249139,63.8,vm34,5/19/25,12:51:10,Y
2490,idCX7o-9Hr4,hd1440,0.638249139,63.8,vm34,5/19/25,12:51:09,Y
2491,idCX7o-9Hr4,hd1440,0.638249139,63.8,vm34,5/19/25,12:51:08,Y
2492,idCX7o-9Hr4,hd1440,0.638249139,63.8,vm34,5/19/25,12:51:07,Y
2493,idCX7o-9Hr4,hd1440,0.62835312,62.8,vm34,5/19/25,12:51:06,Y
2494,idCX7o-9Hr4,hd1440,0.62835312,62.8,vm34,5/19/25,12:51:05,Y
2495,idCX7o-9Hr4,hd1440,0.62835312,62.8,vm34,5/19/25,12:51:04,Y
2496,idCX7o-9Hr4,hd1440,0.620221941,62.0,vm34,5/19/25,12:51:03,Y
2497,idCX7o-9Hr4,hd1440,0.620221941,62.0,vm34,5/19/25,12:51:02,Y
2498,idCX7o-9Hr4,hd1440,0.620221941,62.0,vm34,5/19/25,12:51:01,Y
2499,idCX7o-9Hr4,hd1440,0.620221941,62.0,vm34,5/19/25,12:51:00,Y
2500,idCX7o-9Hr4,hd1440,0.609638781,61.0,vm34,5/19/25,12:50:59,Y
2501,idCX7o-9Hr4,hd1440,0.609638781,61.0,vm34,5/19/25,12:50:58,Y
2502,idCX7o-9Hr4,hd1440,0.609638781,61.0,vm34,5/19/25,12:50:57,Y
2503,idCX7o-9Hr4,hd1440,0.597490464,59.7,vm34,5/19/25,12:50:56,Y
2504,idCX7o-9Hr4,hd1440,0.597490464,59.7,vm34,5/19/25,12:50:55,Y
2505,idCX7o-9Hr4,hd1440,0.597490464,59.7,vm34,5/19/25,12:50:54,Y
2506,idCX7o-9Hr4,hd1440,0.594254436,59.4,vm34,5/19/25,12:50:53,Y
2507,idCX7o-9Hr4,hd1440,0.594254436,59.4,vm34,5/19/25,12:50:52,Y
2508,idCX7o-9Hr4,hd1440,0.586710558,58.7,vm34,5/19/25,12:50:51,Y
2509,idCX7o-9Hr4,hd1440,0.586710558,58.7,vm34,5/19/25,12:50:50,Y
2510,idCX7o-9Hr4,hd1440,0.586710558,58.7,vm34,5/19/25,12:50:49,Y
2511,idCX7o-9Hr4,hd1440,0.586710558,58.7,vm34,5/19/25,12:50:48,Y
2512,idCX7o-9Hr4,hd1440,0.575540096,57.6,vm34,5/19/25,12:50:47,Y
2513,idCX7o-9Hr4,hd1440,0.575540096,57.6,vm34,5/19/25,12:50:46,Y
2514,idCX7o-9Hr4,hd1440,0.575540096,57.6,vm34,5/19/25,12:50:45,Y
2515,idCX7o-9Hr4,hd1440,0.563782335,56.4,vm34,5/19/25,12:50:44,Y
2516,idCX7o-9Hr4,hd1440,0.563782335,56.4,vm34,5/19/25,12:50:43,Y
2517,idCX7o-9Hr4,hd1440,0.563782335,56.4,vm34,5/19/25,12:50:42,Y
2518,idCX7o-9Hr4,hd1440,0.560155752,56.0,vm34,5/19/25,12:50:41,Y
2519,idCX7o-9Hr4,hd1440,0.552611873,55.3,vm34,5/19/25,12:50:40,Y
2520,idCX7o-9Hr4,hd1440,0.552611873,55.3,vm34,5/19/25,12:50:39,Y
2521,idCX7o-9Hr4,hd1440,0.552611873,55.3,vm34,5/19/25,12:50:38,Y
2522,idCX7o-9Hr4,hd1440,0.552611873,55.3,vm34,5/19/25,12:50:37,Y
2523,idCX7o-9Hr4,hd1440,0.54183784,54.2,vm34,5/19/25,12:50:36,Y
2524,idCX7o-9Hr4,hd1440,0.54183784,54.2,vm34,5/19/25,12:50:35,Y
2525,idCX7o-9Hr4,hd1440,0.54183784,54.2,vm34,5/19/25,12:50:34,Y
2526,idCX7o-9Hr4,hd1440,0.54183784,54.2,vm34,5/19/25,12:50:33,Y
2527,idCX7o-9Hr4,hd1440,0.529786428,53.0,vm34,5/19/25,12:50:32,Y
2528,idCX7o-9Hr4,hd1440,0.529786428,53.0,vm34,5/19/25,12:50:31,Y
2529,idCX7o-9Hr4,hd1440,0.526060005,52.6,vm34,5/19/25,12:50:30,Y
2530,idCX7o-9Hr4,hd1440,0.519693664,52.0,vm34,5/19/25,12:50:29,Y
2531,idCX7o-9Hr4,hd1440,0.518909617,51.9,vm34,5/19/25,12:50:28,Y
2532,idCX7o-9Hr4,hd1440,0.518909617,51.9,vm34,5/19/25,12:50:27,Y
2533,idCX7o-9Hr4,hd1440,0.518909617,51.9,vm34,5/19/25,12:50:26,Y
2534,idCX7o-9Hr4,hd1440,0.508523203,50.9,vm34,5/19/25,12:50:25,Y
2535,idCX7o-9Hr4,hd1440,0.508523203,50.9,vm34,5/19/25,12:50:24,Y
2536,idCX7o-9Hr4,hd1440,0.508523203,50.9,vm34,5/19/25,12:50:23,Y
2537,idCX7o-9Hr4,hd1440,0.508523203,50.9,vm34,5/19/25,12:50:22,Y
2538,idCX7o-9Hr4,hd1440,0.496175204,49.6,vm34,5/19/25,12:50:21,Y
2539,idCX7o-9Hr4,hd1440,0.496175204,49.6,vm34,5/19/25,12:50:20,Y
2540,idCX7o-9Hr4,hd1440,0.496175204,49.6,vm34,5/19/25,12:50:19,Y
2541,idCX7o-9Hr4,hd1440,0.49196132,49.2,vm34,5/19/25,12:50:18,Y
2542,idCX7o-9Hr4,hd1440,0.485104584,48.5,vm34,5/19/25,12:50:17,Y
2543,idCX7o-9Hr4,hd1440,0.485104584,48.5,vm34,5/19/25,12:50:16,Y
2544,idCX7o-9Hr4,hd1440,0.485104584,48.5,vm34,5/19/25,12:50:15,Y
2545,idCX7o-9Hr4,hd1440,0.485104584,48.5,vm34,5/19/25,12:50:14,Y
2546,idCX7o-9Hr4,hd1440,0.474911978,47.5,vm34,5/19/25,12:50:13,Y
2547,idCX7o-9Hr4,hd1440,0.474911978,47.5,vm34,5/19/25,12:50:12,Y
2548,idCX7o-9Hr4,hd1440,0.4673681,46.7,vm34,5/19/25,12:50:11,Y
2549,idCX7o-9Hr4,hd1440,0.4673681,46.7,vm34,5/19/25,12:50:10,Y
2550,idCX7o-9Hr4,hd1440,0.4673681,46.7,vm34,5/19/25,12:50:09,Y
2551,idCX7o-9Hr4,hd1440,0.4673681,46.7,vm34,5/19/25,12:50:08,Y
2552,idCX7o-9Hr4,hd1440,0.456200575,45.6,vm34,5/19/25,12:50:07,Y
2553,idCX7o-9Hr4,hd1440,0.456200575,45.6,vm34,5/19/25,12:50:06,Y
2554,idCX7o-9Hr4,hd1440,0.456200575,45.6,vm34,5/19/25,12:50:05,Y
2555,idCX7o-9Hr4,hd1440,0.456200575,45.6,vm34,5/19/25,12:50:04,Y
2556,idCX7o-9Hr4,hd1440,0.444442813,44.4,vm34,5/19/25,12:50:03,Y
2557,idCX7o-9Hr4,hd1440,0.444442813,44.4,vm34,5/19/25,12:50:02,Y
2558,idCX7o-9Hr4,hd1440,0.440816231,44.1,vm34,5/19/25,12:50:01,Y
2559,idCX7o-9Hr4,hd1440,0.433272352,43.3,vm34,5/19/25,12:50:00,Y
2560,idCX7o-9Hr4,hd1440,0.433272352,43.3,vm34,5/19/25,12:49:59,Y
2561,idCX7o-9Hr4,hd1440,0.433272352,43.3,vm34,5/19/25,12:49:58,Y
2562,idCX7o-9Hr4,hd1440,0.433272352,43.3,vm34,5/19/25,12:49:57,Y
2563,idCX7o-9Hr4,hd1440,0.433272352,43.3,vm34,5/19/25,12:49:56,Y
2564,idCX7o-9Hr4,hd1440,0.422201732,42.2,vm34,5/19/25,12:49:55,Y
2565,idCX7o-9Hr4,hd1440,0.422201732,42.2,vm34,5/19/25,12:49:54,Y
2566,idCX7o-9Hr4,hd1440,0.422201732,42.2,vm34,5/19/25,12:49:53,Y
2567,idCX7o-9Hr4,hd1440,0.409463178,40.9,vm34,5/19/25,12:49:52,Y
2568,idCX7o-9Hr4,hd1440,0.409463178,40.9,vm34,5/19/25,12:49:51,Y
2569,idCX7o-9Hr4,hd1440,0.409463178,40.9,vm34,5/19/25,12:49:50,Y
2570,idCX7o-9Hr4,hd1440,0.406717546,40.7,vm34,5/19/25,12:49:49,Y
2571,idCX7o-9Hr4,hd1440,0.406717546,40.7,vm34,5/19/25,12:49:48,Y
2572,idCX7o-9Hr4,hd1440,0.40015446,40.0,vm34,5/19/25,12:49:47,Y
2573,idCX7o-9Hr4,hd1440,0.40015446,40.0,vm34,5/19/25,12:49:46,Y
2574,idCX7o-9Hr4,hd1440,0.40015446,40.0,vm34,5/19/25,12:49:45,Y
2575,idCX7o-9Hr4,hd1440,0.40015446,40.0,vm34,5/19/25,12:49:44,Y
2576,idCX7o-9Hr4,hd1440,0.388787253,38.9,vm34,5/19/25,12:49:43,Y
2577,idCX7o-9Hr4,hd1440,0.388787253,38.9,vm34,5/19/25,12:49:42,Y
2578,idCX7o-9Hr4,hd1440,0.388787253,38.9,vm34,5/19/25,12:49:41,Y
2579,idCX7o-9Hr4,hd1440,0.376638936,37.7,vm34,5/19/25,12:49:40,Y
2580,idCX7o-9Hr4,hd1440,0.376638936,37.7,vm34,5/19/25,12:49:39,Y
2581,idCX7o-9Hr4,hd1440,0.372621799,37.3,vm34,5/19/25,12:49:38,Y
2582,idCX7o-9Hr4,hd1440,0.365471412,36.5,vm34,5/19/25,12:49:37,Y
2583,idCX7o-9Hr4,hd1440,0.365471412,36.5,vm34,5/19/25,12:49:36,Y
2584,idCX7o-9Hr4,hd1440,0.365471412,36.5,vm34,5/19/25,12:49:35,Y
2585,idCX7o-9Hr4,hd1440,0.365471412,36.5,vm34,5/19/25,12:49:34,Y
2586,idCX7o-9Hr4,hd1440,0.355572457,35.6,vm34,5/19/25,12:49:33,Y
2587,idCX7o-9Hr4,hd1440,0.355572457,35.6,vm34,5/19/25,12:49:32,Y
2588,idCX7o-9Hr4,hd1440,0.355572457,35.6,vm34,5/19/25,12:49:31,Y
2589,idCX7o-9Hr4,hd1440,0.346853976,34.7,vm34,5/19/25,12:49:30,Y
2590,idCX7o-9Hr4,hd1440,0.346853976,34.7,vm34,5/19/25,12:49:29,Y
2591,idCX7o-9Hr4,hd1440,0.346853976,34.7,vm34,5/19/25,12:49:28,Y
2592,idCX7o-9Hr4,hd1440,0.336858117,33.7,vm34,5/19/25,12:49:27,Y
2593,idCX7o-9Hr4,hd1440,0.336858117,33.7,vm34,5/19/25,12:49:26,Y
2594,idCX7o-9Hr4,hd1440,0.336858117,33.7,vm34,5/19/25,12:49:25,Y
2595,idCX7o-9Hr4,hd1440,0.336858117,33.7,vm34,5/19/25,12:49:24,Y
2596,idCX7o-9Hr4,hd1440,0.336858117,33.7,vm34,5/19/25,12:49:23,Y
2597,idCX7o-9Hr4,hd1440,0.324513054,32.5,vm34,5/19/25,12:49:22,Y
2598,idCX7o-9Hr4,hd1440,0.321473773,32.1,vm34,5/19/25,12:49:21,Y
2599,idCX7o-9Hr4,hd1440,0.321473773,32.1,vm34,5/19/25,12:49:20,Y
2600,idCX7o-9Hr4,hd1440,0.321473773,32.1,vm34,5/19/25,12:49:19,Y
2601,idCX7o-9Hr4,hd1440,0.313929894,31.4,vm34,5/19/25,12:49:18,Y
2602,idCX7o-9Hr4,hd1440,0.313929894,31.4,vm34,5/19/25,12:49:17,Y
2603,idCX7o-9Hr4,hd1440,0.302759433,30.3,vm34,5/19/25,12:49:16,Y
2604,idCX7o-9Hr4,hd1440,0.302759433,30.3,vm34,5/19/25,12:49:15,Y
2605,idCX7o-9Hr4,hd1440,0.302759433,30.3,vm34,5/19/25,12:49:14,Y
2606,idCX7o-9Hr4,hd1440,0.302759433,30.3,vm34,5/19/25,12:49:13,Y
2607,idCX7o-9Hr4,hd1440,0.302759433,30.3,vm34,5/19/25,12:49:12,Y
2608,idCX7o-9Hr4,hd1440,0.291001671,29.1,vm34,5/19/25,12:49:11,Y
2609,idCX7o-9Hr4,hd1440,0.291001671,29.1,vm34,5/19/25,12:49:10,Y
2610,idCX7o-9Hr4,hd1440,0.287378025,28.7,vm34,5/19/25,12:49:09,Y
2611,idCX7o-9Hr4,hd1440,0.287378025,28.7,vm34,5/19/25,12:49:08,Y
2612,idCX7o-9Hr4,hd1440,0.281011684,28.1,vm34,5/19/25,12:49:07,Y
2613,idCX7o-9Hr4,hd1440,0.281011684,28.1,vm34,5/19/25,12:49:06,Y
2614,idCX7o-9Hr4,hd1440,0.281011684,28.1,vm34,5/19/25,12:49:05,Y
2615,idCX7o-9Hr4,hd1440,0.281011684,28.1,vm34,5/19/25,12:49:04,Y
2616,idCX7o-9Hr4,hd1440,0.268860431,26.9,vm34,5/19/25,12:49:03,Y
2617,idCX7o-9Hr4,hd1440,0.268860431,26.9,vm34,5/19/25,12:49:02,Y
2618,idCX7o-9Hr4,hd1440,0.268860431,26.9,vm34,5/19/25,12:49:01,Y
2619,idCX7o-9Hr4,hd1440,0.268860431,26.9,vm34,5/19/25,12:49:00,Y
2620,idCX7o-9Hr4,hd1440,0.256905923,25.7,vm34,5/19/25,12:48:59,Y
2621,idCX7o-9Hr4,hd1440,0.256905923,25.7,vm34,5/19/25,12:48:58,Y
2622,idCX7o-9Hr4,hd1440,0.253279341,25.3,vm34,5/19/25,12:48:57,Y
2623,idCX7o-9Hr4,hd1440,0.245245066,24.5,vm34,5/19/25,12:48:56,Y
2624,idCX7o-9Hr4,hd1440,0.245245066,24.5,vm34,5/19/25,12:48:55,Y
2625,idCX7o-9Hr4,hd1440,0.245245066,24.5,vm34,5/19/25,12:48:54,Y
2626,idCX7o-9Hr4,hd1440,0.245245066,24.5,vm34,5/19/25,12:48:53,Y
2627,idCX7o-9Hr4,hd1440,0.245245066,24.5,vm34,5/19/25,12:48:52,Y
2628,idCX7o-9Hr4,hd1440,0.235448889,23.5,vm34,5/19/25,12:48:51,Y
2629,idCX7o-9Hr4,hd1440,0.235448889,23.5,vm34,5/19/25,12:48:50,Y
2630,idCX7o-9Hr4,hd1440,0.235448889,23.5,vm34,5/19/25,12:48:49,Y
2631,idCX7o-9Hr4,hd1440,0.223297635,22.3,vm34,5/19/25,12:48:48,Y
2632,idCX7o-9Hr4,hd1440,0.223297635,22.3,vm34,5/19/25,12:48:47,Y
2633,idCX7o-9Hr4,hd1440,0.219180657,21.9,vm34,5/19/25,12:48:46,Y
2634,idCX7o-9Hr4,hd1440,0.219180657,21.9,vm34,5/19/25,12:48:45,Y
2635,idCX7o-9Hr4,hd1440,0.212814316,21.3,vm34,5/19/25,12:48:44,Y
2636,idCX7o-9Hr4,hd1440,0.212814316,21.3,vm34,5/19/25,12:48:43,Y
2637,idCX7o-9Hr4,hd1440,0.212814316,21.3,vm34,5/19/25,12:48:42,Y
2638,idCX7o-9Hr4,hd1440,0.212814316,21.3,vm34,5/19/25,12:48:41,Y
2639,idCX7o-9Hr4,hd1440,0.202134251,20.2,vm34,5/19/25,12:48:40,Y
2640,idCX7o-9Hr4,hd1440,0.202134251,20.2,vm34,5/19/25,12:48:39,Y
2641,idCX7o-9Hr4,hd1440,0.202134251,20.2,vm34,5/19/25,12:48:38,Y
2642,idCX7o-9Hr4,hd1440,0.193415771,19.3,vm34,5/19/25,12:48:37,Y
2643,idCX7o-9Hr4,hd1440,0.193415771,19.3,vm34,5/19/25,12:48:36,Y
2644,idCX7o-9Hr4,hd1440,0.183419911,18.3,vm34,5/19/25,12:48:35,Y
2645,idCX7o-9Hr4,hd1440,0.183419911,18.3,vm34,5/19/25,12:48:34,Y
2646,idCX7o-9Hr4,hd1440,0.183419911,18.3,vm34,5/19/25,12:48:33,Y
2647,idCX7o-9Hr4,hd1440,0.183419911,18.3,vm34,5/19/25,12:48:32,Y
2648,idCX7o-9Hr4,hd1440,0.183419911,18.3,vm34,5/19/25,12:48:31,Y
2649,idCX7o-9Hr4,hd1440,0.170781198,17.1,vm34,5/19/25,12:48:30,Y
2650,idCX7o-9Hr4,hd1440,0.170781198,17.1,vm34,5/19/25,12:48:29,Y
2651,idCX7o-9Hr4,hd1440,0.168035567,16.8,vm34,5/19/25,12:48:28,Y
2652,idCX7o-9Hr4,hd1440,0.168035567,16.8,vm34,5/19/25,12:48:27,Y
2653,idCX7o-9Hr4,hd1440,0.159904387,16.0,vm34,5/19/25,12:48:26,Y
2654,idCX7o-9Hr4,hd1440,0.159904387,16.0,vm34,5/19/25,12:48:25,Y
2655,idCX7o-9Hr4,hd1440,0.159904387,16.0,vm34,5/19/25,12:48:24,Y
2656,idCX7o-9Hr4,hd1440,0.159904387,16.0,vm34,5/19/25,12:48:23,Y
2657,idCX7o-9Hr4,hd1440,0.149421068,14.9,vm34,5/19/25,12:48:22,Y
2658,idCX7o-9Hr4,hd1440,0.149421068,14.9,vm34,5/19/25,12:48:21,Y
2659,idCX7o-9Hr4,hd1440,0.13717291,13.7,vm34,5/19/25,12:48:20,Y
2660,idCX7o-9Hr4,hd1440,0.13717291,13.7,vm34,5/19/25,12:48:19,Y
2661,idCX7o-9Hr4,hd1440,0.13717291,13.7,vm34,5/19/25,12:48:18,Y
2662,idCX7o-9Hr4,hd1440,0.126099354,12.6,vm34,5/19/25,12:48:17,Y
2663,idCX7o-9Hr4,hd1440,0.117463095,11.7,vm34,5/19/25,12:48:16,Y
2664,idCX7o-9Hr4,hd1440,0.11581278,11.6,vm34,5/19/25,12:48:15,Y
2665,idCX7o-9Hr4,hd1440,0.11581278,11.6,vm34,5/19/25,12:48:14,Y
2666,idCX7o-9Hr4,hd1440,0.103861209,10.4,vm34,5/19/25,12:48:13,Y
2667,idCX7o-9Hr4,hd1440,0.092690748,9.3,vm34,5/19/25,12:48:12,Y
2668,idCX7o-9Hr4,hd1440,0.092690748,9.3,vm34,5/19/25,12:48:11,Y
2669,idCX7o-9Hr4,hd1440,0.092690748,9.3,vm34,5/19/25,12:48:10,Y
2670,idCX7o-9Hr4,hd1440,0.074757518,7.5,vm34,5/19/25,12:48:09,Y
2671,idCX7o-9Hr4,hd1440,0.074757518,7.5,vm34,5/19/25,12:48:08,Y
2672,idCX7o-9Hr4,hd1440,0.064077453,6.4,vm34,5/19/25,12:48:07,Y
2673,idCX7o-9Hr4,hd1440,0.064077453,6.4,vm34,5/19/25,12:48:06,Y
2674,idCX7o-9Hr4,hd1440,0.052122946,5.2,vm34,5/19/25,12:48:05,Y
2675,idCX7o-9Hr4,hd1440,0.052122946,5.2,vm34,5/19/25,12:48:04,Y
2676,idCX7o-9Hr4,hd1440,0.019104895,1.9,vm34,5/19/25,12:48:03,Y
2677,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:47:33,Y
2678,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:47:32,Y
2679,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:47:31,Y
2680,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:47:30,Y
2681,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:47:30,Y
2682,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:31:57,Y
2683,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:31:56,Y
2684,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:31:55,Y
2685,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:31:54,Y
2686,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:31:53,Y
2687,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:31:52,Y
2688,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:31:51,Y
2689,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:31:50,Y
2690,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:31:49,Y
2691,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:31:48,Y
2692,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:31:47,Y
2693,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:31:46,Y
2694,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:31:45,Y
2695,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:31:44,Y
2696,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:31:43,Y
2697,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:31:42,Y
2698,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:31:41,Y
2699,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:31:40,Y
2700,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:31:39,Y
2701,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:31:38,Y
2702,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:31:37,Y
2703,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:31:36,Y
2704,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:31:35,Y
2705,DhE9J_XbeK4,hd1440,1.0,100.0,vm89,5/19/25,12:31:34,Y
