Timestamp,Longitude,Latitude,NetworkTech,NetworkMode,Level,Qual,SNR,DL_bitrate,Operatorname,SourceFile
2025.01.18_17.41.14,-90.158081,29.959079,5G,5G NSA,-76,-11,30.0,5,X,18ma
2025.01.18_17.41.14,-90.157921,29.959119,5G,5G NSA,-76,-11,30.0,5,X,18ma
2025.01.18_17.41.15,-90.157921,29.959119,5G,5G NSA,-76,-11,30.0,4,X,18ma
2025.01.18_17.41.15,-90.157761,29.959158,5G,5G NSA,-76,-11,30.0,4,X,18ma
2025.01.18_17.41.16,-90.157761,29.959158,5G,5G NSA,-76,-11,30.0,9,X,18ma
2025.01.18_17.41.16,-90.1576,29.959188,5G,5G NSA,-76,-11,30.0,9,X,18ma
2025.01.18_17.41.17,-90.1576,29.959188,5G,5G NSA,-76,-11,30.0,10,X,18ma
2025.01.18_17.41.17,-90.15745,29.959217,5G,5G NSA,-76,-11,30.0,10,X,18ma
2025.01.18_17.41.18,-90.15745,29.959217,5G,5G NSA,-76,-11,30.0,3,X,18ma
2025.01.18_17.41.18,-90.157303,29.959248,5G,5G NSA,-76,-11,30.0,3,X,18ma
2025.01.18_17.41.19,-90.157303,29.959248,5G,5G NSA,-76,-11,30.0,25208,X,18ma
2025.01.18_17.41.19,-90.157156,29.959286,5G,5G NSA,-76,-11,30.0,25208,X,18ma
2025.01.18_17.41.20,-90.157156,29.959286,5G,5G NSA,-76,-11,30.0,12038,X,18ma
2025.01.18_17.41.20,-90.157012,29.959327,5G,5G NSA,-76,-11,30.0,12038,X,18ma
2025.01.18_17.41.21,-90.157012,29.959327,5G,5G NSA,-76,-11,30.0,4,X,18ma
2025.01.18_17.41.21,-90.156866,29.959367,5G,5G NSA,-76,-11,30.0,4,X,18ma
2025.01.18_17.41.22,-90.156866,29.959367,5G,5G NSA,-76,-11,30.0,67,X,18ma
2025.01.18_17.41.22,-90.156722,29.959405,5G,5G NSA,-76,-11,30.0,67,X,18ma
2025.01.18_17.41.23,-90.156722,29.959405,5G,5G NSA,-76,-11,30.0,3,X,18ma
2025.01.18_17.41.23,-90.15657,29.959439,5G,5G NSA,-76,-11,30.0,3,X,18ma
2025.01.18_17.41.24,-90.15657,29.959439,5G,5G NSA,-76,-11,30.0,5,X,18ma
2025.01.18_17.41.24,-90.15642,29.959472,5G,5G NSA,-76,-11,30.0,5,X,18ma
2025.01.18_17.41.25,-90.15642,29.959472,5G,5G NSA,-76,-11,30.0,56,X,18ma
2025.01.18_17.41.25,-90.15626,29.959503,5G,5G NSA,-76,-11,30.0,56,X,18ma
2025.01.18_17.41.26,-90.15626,29.959503,5G,5G NSA,-76,-11,30.0,4,X,18ma
2025.01.18_17.41.26,-90.156099,29.959532,5G,5G NSA,-76,-11,30.0,4,X,18ma
2025.01.18_17.41.27,-90.156099,29.959532,5G,5G NSA,-67,-13,31.0,4,X,18ma
2025.01.18_17.41.27,-90.155939,29.959569,5G,5G NSA,-67,-13,31.0,4,X,18ma
2025.01.18_17.41.28,-90.155939,29.959569,5G,5G NSA,-67,-13,31.0,4,X,18ma
2025.01.18_17.41.28,-90.155777,29.959601,5G,5G NSA,-67,-13,31.0,4,X,18ma
2025.01.18_17.41.29,-90.155777,29.959601,5G,5G NSA,-67,-13,31.0,6,X,18ma
2025.01.18_17.41.29,-90.155623,29.959637,5G,5G NSA,-67,-13,31.0,6,X,18ma
2025.01.18_17.41.30,-90.155623,29.959637,5G,5G NSA,-67,-13,31.0,3,X,18ma
2025.01.18_17.41.30,-90.155472,29.959691,5G,5G NSA,-67,-13,31.0,3,X,18ma
2025.01.18_17.41.31,-90.155472,29.959691,5G,5G NSA,-68,-11,34.0,36027,X,18ma
2025.01.18_17.41.31,-90.155328,29.959753,5G,5G NSA,-68,-11,34.0,36027,X,18ma
2025.01.18_17.41.32,-90.155328,29.959753,5G,5G NSA,-68,-11,34.0,4,X,18ma
2025.01.18_17.41.32,-90.155194,29.959824,5G,5G NSA,-68,-11,34.0,4,X,18ma
2025.01.18_17.41.33,-90.155194,29.959824,5G,5G NSA,-68,-11,34.0,3,X,18ma
2025.01.18_17.41.33,-90.155058,29.959888,5G,5G NSA,-68,-11,34.0,3,X,18ma
2025.01.18_17.41.34,-90.155058,29.959888,5G,5G NSA,-68,-11,34.0,3,X,18ma
2025.01.18_17.41.34,-90.154919,29.959948,5G,5G NSA,-68,-11,34.0,3,X,18ma
2025.01.18_17.41.35,-90.154919,29.959948,5G,5G NSA,-68,-11,34.0,3,X,18ma
2025.01.18_17.41.35,-90.154774,29.959992,5G,5G NSA,-68,-11,34.0,3,X,18ma
2025.01.18_17.41.36,-90.154774,29.959992,5G,5G NSA,-92,-12,34.0,6,X,18ma
2025.01.18_17.41.36,-90.154636,29.960027,5G,5G NSA,-92,-12,34.0,6,X,18ma
2025.01.18_17.41.37,-90.154636,29.960027,5G,5G NSA,-92,-12,34.0,4,X,18ma
2025.01.18_17.41.37,-90.154489,29.960063,5G,5G NSA,-92,-12,34.0,4,X,18ma
2025.01.18_17.41.38,-90.154489,29.960063,5G,5G NSA,-92,-12,34.0,3,X,18ma
2025.01.18_17.41.38,-90.154345,29.9601,5G,5G NSA,-92,-12,34.0,3,X,18ma
2025.01.18_17.41.39,-90.154345,29.9601,5G,5G NSA,-92,-12,34.0,6,X,18ma
2025.01.18_17.41.39,-90.154202,29.960135,5G,5G NSA,-92,-12,34.0,6,X,18ma
2025.01.18_17.41.40,-90.154202,29.960135,5G,5G NSA,-93,-14,13.0,3,X,18ma
2025.01.18_17.41.40,-90.154053,29.960172,5G,5G NSA,-93,-14,13.0,3,X,18ma
2025.01.18_17.41.41,-90.154053,29.960172,5G,5G NSA,-93,-14,13.0,27257,X,18ma
2025.01.18_17.41.41,-90.153906,29.960213,5G,5G NSA,-93,-14,13.0,27257,X,18ma
2025.01.18_17.41.42,-90.153906,29.960213,5G,5G NSA,-93,-14,13.0,4,X,18ma
2025.01.18_17.41.42,-90.15376,29.960247,5G,5G NSA,-93,-14,13.0,4,X,18ma
2025.01.18_17.41.43,-90.15376,29.960247,5G,5G NSA,-93,-14,13.0,4,X,18ma
2025.01.18_17.41.43,-90.153609,29.960283,5G,5G NSA,-93,-14,13.0,4,X,18ma
2025.01.18_17.41.44,-90.153609,29.960283,5G,5G NSA,-93,-14,13.0,3,X,18ma
2025.01.18_17.41.44,-90.153464,29.960324,5G,5G NSA,-93,-14,13.0,3,X,18ma
2025.01.18_17.41.45,-90.153464,29.960324,5G,5G NSA,-93,-14,13.0,3,X,18ma
2025.01.18_17.41.45,-90.153314,29.96036,5G,5G NSA,-93,-14,13.0,3,X,18ma
2025.01.18_17.41.46,-90.153314,29.96036,5G,5G NSA,-93,-14,13.0,3,X,18ma
2025.01.18_17.41.46,-90.15317,29.960397,5G,5G NSA,-93,-14,13.0,3,X,18ma
2025.01.18_17.41.47,-90.15317,29.960397,5G,5G NSA,-93,-14,13.0,38585,X,18ma
2025.01.18_17.41.47,-90.15303,29.960429,5G,5G NSA,-93,-14,13.0,38585,X,18ma
2025.01.18_17.41.48,-90.15303,29.960429,5G,5G NSA,-93,-14,13.0,3,X,18ma
2025.01.18_17.41.48,-90.152891,29.960452,5G,5G NSA,-93,-14,13.0,3,X,18ma
2025.01.18_17.41.49,-90.152891,29.960452,5G,5G NSA,-93,-14,13.0,4,X,18ma
2025.01.18_17.41.49,-90.152749,29.960475,5G,5G NSA,-93,-14,13.0,4,X,18ma
2025.01.18_17.41.50,-90.152749,29.960475,5G,5G NSA,-93,-14,13.0,3,X,18ma
2025.01.18_17.41.50,-90.152611,29.960495,5G,5G NSA,-93,-14,13.0,3,X,18ma
2025.01.18_17.41.51,-90.152611,29.960495,5G,5G NSA,-93,-14,13.0,3,X,18ma
2025.01.18_17.41.51,-90.152482,29.960509,5G,5G NSA,-93,-14,13.0,3,X,18ma
2025.01.18_17.41.52,-90.152482,29.960509,5G,5G NSA,-93,-14,13.0,3,X,18ma
2025.01.18_17.41.52,-90.152338,29.960517,5G,5G NSA,-93,-14,13.0,3,X,18ma
2025.01.18_17.41.53,-90.152338,29.960517,5G,5G NSA,-93,-14,13.0,6,X,18ma
2025.01.18_17.41.53,-90.152184,29.960524,5G,5G NSA,-93,-14,13.0,6,X,18ma
2025.01.18_17.41.54,-90.152184,29.960524,5G,5G NSA,-93,-14,13.0,6,X,18ma
2025.01.18_17.41.54,-90.152029,29.960536,5G,5G NSA,-93,-14,13.0,6,X,18ma
2025.01.18_17.41.55,-90.152029,29.960536,5G,5G NSA,-93,-14,13.0,3,X,18ma
2025.01.18_17.41.55,-90.151868,29.960546,5G,5G NSA,-93,-14,13.0,3,X,18ma
2025.01.18_17.41.56,-90.151868,29.960546,5G,5G NSA,-89,-14,12.0,77,X,18ma
2025.01.18_17.41.56,-90.151713,29.960549,5G,5G NSA,-89,-14,12.0,77,X,18ma
2025.01.18_17.41.57,-90.151713,29.960549,5G,5G NSA,-89,-14,12.0,5,X,18ma
2025.01.18_17.41.57,-90.151566,29.960544,5G,5G NSA,-89,-14,12.0,5,X,18ma
2025.01.18_17.41.58,-90.151566,29.960544,5G,5G NSA,-90,-13,11.0,3,X,18ma
2025.01.18_17.41.58,-90.151422,29.960531,5G,5G NSA,-90,-13,11.0,3,X,18ma
2025.01.18_17.41.59,-90.151422,29.960531,5G,5G NSA,-90,-13,11.0,39472,X,18ma
2025.01.18_17.41.59,-90.151278,29.960511,5G,5G NSA,-90,-13,11.0,39472,X,18ma
2025.01.18_17.42.00,-90.151278,29.960511,5G,5G NSA,-90,-13,11.0,4,X,18ma
2025.01.18_17.42.00,-90.151119,29.960484,5G,5G NSA,-90,-13,11.0,4,X,18ma
2025.01.18_17.42.01,-90.151119,29.960484,5G,5G NSA,-90,-13,11.0,3,X,18ma
2025.01.18_17.42.01,-90.15097,29.960465,5G,5G NSA,-90,-13,11.0,3,X,18ma
2025.01.18_17.42.02,-90.15097,29.960465,5G,5G NSA,-87,-12,15.0,3,X,18ma
2025.01.18_17.42.02,-90.150816,29.960448,5G,5G NSA,-87,-12,15.0,3,X,18ma
2025.01.18_17.42.03,-90.150816,29.960448,5G,5G NSA,-87,-12,15.0,3,X,18ma
2025.01.18_17.42.03,-90.150668,29.960426,5G,5G NSA,-87,-12,15.0,3,X,18ma
2025.01.18_17.42.04,-90.150668,29.960426,5G,5G NSA,-87,-12,15.0,3,X,18ma
2025.01.18_17.42.04,-90.150518,29.960405,5G,5G NSA,-87,-12,15.0,3,X,18ma
2025.01.18_17.42.05,-90.150518,29.960405,5G,5G NSA,-84,-12,16.0,6,X,18ma
2025.01.18_17.42.05,-90.150366,29.960386,5G,5G NSA,-84,-12,16.0,6,X,18ma
2025.01.18_17.42.06,-90.150366,29.960386,5G,5G NSA,-84,-12,16.0,63,X,18ma
2025.01.18_17.42.06,-90.150215,29.960363,5G,5G NSA,-84,-12,16.0,63,X,18ma
2025.01.18_17.42.07,-90.150215,29.960363,5G,5G NSA,-84,-12,16.0,47,X,18ma
2025.01.18_17.42.07,-90.150083,29.960349,5G,5G NSA,-84,-12,16.0,47,X,18ma
2025.01.18_17.42.08,-90.150083,29.960349,5G,5G NSA,-84,-12,16.0,99,X,18ma
2025.01.18_17.42.08,-90.149956,29.960335,5G,5G NSA,-84,-12,16.0,99,X,18ma
2025.01.18_17.42.09,-90.149956,29.960335,5G,5G NSA,-84,-12,16.0,15803,X,18ma
2025.01.18_17.42.09,-90.149837,29.960319,5G,5G NSA,-84,-12,16.0,15803,X,18ma
2025.01.18_17.42.10,-90.149837,29.960319,5G,5G NSA,-84,-12,16.0,20229,X,18ma
2025.01.18_17.42.10,-90.149724,29.960309,5G,5G NSA,-84,-12,16.0,20229,X,18ma
2025.01.18_17.42.11,-90.149724,29.960309,5G,5G NSA,-84,-12,16.0,4,X,18ma
2025.01.18_17.42.12,-90.149724,29.960309,5G,5G NSA,-84,-12,16.0,5,X,18ma
2025.01.18_17.42.12,-90.14954,29.960284,5G,5G NSA,-84,-12,16.0,5,X,18ma
2025.01.18_17.42.13,-90.14954,29.960284,5G,5G NSA,-84,-12,16.0,3,X,18ma
2025.01.18_17.42.14,-90.14954,29.960284,5G,5G NSA,-84,-12,16.0,8,X,18ma
2025.01.18_17.42.14,-90.149401,29.960269,5G,5G NSA,-84,-12,16.0,8,X,18ma
2025.01.18_17.42.15,-90.149401,29.960269,5G,5G NSA,-84,-12,16.0,3,X,18ma
2025.01.18_17.42.16,-90.149401,29.960269,5G,5G NSA,-84,-12,16.0,3,X,18ma
2025.01.18_17.42.16,-90.149295,29.960254,5G,5G NSA,-84,-12,16.0,3,X,18ma
2025.01.18_17.42.17,-90.149295,29.960254,5G,5G NSA,-84,-12,16.0,4,X,18ma
2025.01.18_17.42.18,-90.149295,29.960254,5G,5G NSA,-84,-12,16.0,7,X,18ma
2025.01.18_17.42.19,-90.149295,29.960254,5G,5G NSA,-84,-12,16.0,3,X,18ma
2025.01.18_17.42.19,-90.14918,29.960283,5G,5G NSA,-84,-12,16.0,3,X,18ma
2025.01.18_17.42.20,-90.14918,29.960283,5G,5G NSA,-84,-12,16.0,3,X,18ma
2025.01.18_17.42.21,-90.14918,29.960283,5G,5G NSA,-84,-12,16.0,28389,X,18ma
2025.01.18_17.42.22,-90.14918,29.960283,5G,5G NSA,-84,-12,16.0,68,X,18ma
2025.01.18_17.42.22,-90.149098,29.960414,5G,5G NSA,-84,-12,16.0,68,X,18ma
2025.01.18_17.42.23,-90.149098,29.960414,5G,5G NSA,-84,-12,16.0,4,X,18ma
2025.01.18_17.42.24,-90.149098,29.960414,5G,5G NSA,-84,-12,16.0,0,X,18ma
2025.01.18_17.42.24,-90.149031,29.96055,5G,5G NSA,-84,-12,16.0,0,X,18ma
2025.01.18_17.42.25,-90.149031,29.96055,5G,5G NSA,-84,-12,16.0,7,X,18ma
2025.01.18_17.42.26,-90.149031,29.96055,5G,5G NSA,-84,-12,16.0,3,X,18ma
2025.01.18_17.42.26,-90.148961,29.960724,5G,5G NSA,-84,-12,16.0,3,X,18ma
2025.01.18_17.42.27,-90.148961,29.960724,5G,5G NSA,-84,-12,16.0,1,X,18ma
2025.01.18_17.42.27,-90.148927,29.960812,5G,5G NSA,-84,-12,16.0,1,X,18ma
2025.01.18_17.42.28,-90.148927,29.960812,5G,5G NSA,-84,-12,16.0,3,X,18ma
2025.01.18_17.42.28,-90.148886,29.960905,5G,5G NSA,-84,-12,16.0,3,X,18ma
2025.01.18_17.42.29,-90.148886,29.960905,5G,5G NSA,-91,-13,12.0,11426,X,18ma
2025.01.18_17.42.29,-90.148843,29.960997,5G,5G NSA,-91,-13,12.0,11426,X,18ma
2025.01.18_17.42.30,-90.148843,29.960997,5G,5G NSA,-91,-13,12.0,12939,X,18ma
2025.01.18_17.42.30,-90.148799,29.961093,5G,5G NSA,-91,-13,12.0,12939,X,18ma
2025.01.18_17.42.31,-90.148799,29.961093,5G,5G NSA,-101,-15,4.0,9206,X,18ma
2025.01.18_17.42.31,-90.148755,29.96119,5G,5G NSA,-101,-15,4.0,9206,X,18ma
2025.01.18_17.42.32,-90.148755,29.96119,5G,5G NSA,-101,-15,4.0,2220,X,18ma
2025.01.18_17.42.32,-90.148715,29.961284,5G,5G NSA,-101,-15,4.0,2220,X,18ma
2025.01.18_17.42.33,-90.148715,29.961284,5G,5G NSA,-101,-15,4.0,148,X,18ma
2025.01.18_17.42.33,-90.148676,29.961375,5G,5G NSA,-101,-15,4.0,148,X,18ma
2025.01.18_17.42.34,-90.148676,29.961375,5G,5G NSA,-101,-15,4.0,0,X,18ma
2025.01.18_17.42.35,-90.148676,29.961375,5G,5G NSA,-101,-15,4.0,3,X,18ma
2025.01.18_17.42.35,-90.148609,29.961547,5G,5G NSA,-101,-15,4.0,3,X,18ma
2025.01.18_17.42.36,-90.148609,29.961547,5G,5G NSA,-101,-15,4.0,15,X,18ma
2025.01.18_17.42.37,-90.148609,29.961547,5G,5G NSA,-101,-15,4.0,3,X,18ma
2025.01.18_17.42.37,-90.148542,29.961706,5G,5G NSA,-101,-15,4.0,3,X,18ma
2025.01.18_17.42.38,-90.148542,29.961706,5G,5G NSA,-106,-16,2.0,0,X,18ma
2025.01.18_17.42.39,-90.148542,29.961706,5G,5G NSA,-106,-16,2.0,55,X,18ma
2025.01.18_17.42.39,-90.148483,29.961853,5G,5G NSA,-106,-16,2.0,55,X,18ma
2025.01.18_17.42.40,-90.148483,29.961853,5G,5G NSA,-106,-16,2.0,123,X,18ma
2025.01.18_17.42.41,-90.148483,29.961853,5G,5G NSA,-106,-16,2.0,734,X,18ma
2025.01.18_17.42.41,-90.148417,29.962003,5G,5G NSA,-106,-16,2.0,734,X,18ma
2025.01.18_17.42.42,-90.148417,29.962003,5G,5G NSA,-106,-16,2.0,2120,X,18ma
2025.01.18_17.42.43,-90.148417,29.962003,5G,5G NSA,-106,-16,2.0,2296,X,18ma
2025.01.18_17.42.43,-90.148358,29.962152,5G,5G NSA,-106,-16,2.0,2296,X,18ma
2025.01.18_17.42.44,-90.148358,29.962152,5G,5G NSA,-106,-16,2.0,3939,X,18ma
2025.01.18_17.42.45,-90.148358,29.962152,5G,5G NSA,-106,-16,2.0,5079,X,18ma
2025.01.18_17.42.45,-90.148292,29.962302,5G,5G NSA,-106,-16,2.0,5079,X,18ma
2025.01.18_17.42.46,-90.148292,29.962302,5G,5G NSA,-106,-16,2.0,5765,X,18ma
2025.01.18_17.42.47,-90.148292,29.962302,5G,5G NSA,-106,-16,2.0,7055,X,18ma
2025.01.18_17.42.47,-90.148228,29.962446,5G,5G NSA,-106,-16,2.0,7055,X,18ma
2025.01.18_17.42.48,-90.148228,29.962446,5G,5G NSA,-106,-16,2.0,6840,X,18ma
2025.01.18_17.42.49,-90.148228,29.962446,5G,5G NSA,-104,-17,3.0,4307,X,18ma
2025.01.18_17.42.49,-90.148167,29.96257,5G,5G NSA,-104,-17,3.0,4307,X,18ma
2025.01.18_17.42.50,-90.148167,29.96257,5G,5G NSA,-104,-17,3.0,2193,X,18ma
2025.01.18_17.42.51,-90.148167,29.96257,5G,5G NSA,-102,-16,3.0,3091,X,18ma
2025.01.18_17.42.51,-90.148115,29.962692,5G,5G NSA,-102,-16,3.0,3091,X,18ma
2025.01.18_17.42.52,-90.148115,29.962692,5G,5G NSA,-102,-16,3.0,2566,X,18ma
2025.01.18_17.42.53,-90.148115,29.962692,5G,5G NSA,-102,-16,3.0,5365,X,18ma
2025.01.18_17.42.53,-90.148059,29.962822,5G,5G NSA,-102,-16,3.0,5365,X,18ma
2025.01.18_17.42.54,-90.148059,29.962822,5G,5G NSA,-102,-16,3.0,10095,X,18ma
2025.01.18_17.42.55,-90.148059,29.962822,5G,5G NSA,-102,-16,3.0,6328,X,18ma
2025.01.18_17.42.55,-90.14799,29.962939,5G,5G NSA,-102,-16,3.0,6328,X,18ma
2025.01.18_17.42.56,-90.14799,29.962939,5G,5G NSA,-102,-16,3.0,4047,X,18ma
2025.01.18_17.42.57,-90.14799,29.962939,5G,5G NSA,-102,-16,3.0,1847,X,18ma
2025.01.18_17.42.57,-90.147947,29.963027,5G,5G NSA,-102,-16,3.0,1847,X,18ma
2025.01.18_17.42.58,-90.147947,29.963027,5G,5G NSA,-102,-17,5.0,4,X,18ma
2025.01.18_17.42.59,-90.147947,29.963027,5G,5G NSA,-102,-17,5.0,3,X,18ma
2025.01.18_17.43.00,-90.147947,29.963027,5G,5G NSA,-102,-17,5.0,7,X,18ma
2025.01.18_17.43.01,-90.147947,29.963027,5G,5G NSA,-102,-17,5.0,3,X,18ma
2025.01.18_17.43.02,-90.147947,29.963027,5G,5G NSA,-102,-17,5.0,3,X,18ma
2025.01.18_17.43.03,-90.147947,29.963027,5G,5G NSA,-93,-13,12.0,4,X,18ma
2025.01.18_17.43.04,-90.147947,29.963027,5G,5G NSA,-93,-13,12.0,3,X,18ma
2025.01.18_17.43.05,-90.147947,29.963027,5G,5G NSA,-93,-13,12.0,6,X,18ma
2025.01.18_17.43.06,-90.147947,29.963027,5G,5G NSA,-93,-13,12.0,3,X,18ma
2025.01.18_17.43.07,-90.147947,29.963027,5G,5G NSA,-93,-13,12.0,7,X,18ma
2025.01.18_17.43.08,-90.147947,29.963027,5G,5G NSA,-93,-13,12.0,78,X,18ma
2025.01.18_17.43.09,-90.147947,29.963027,5G,5G NSA,-93,-13,12.0,11618,X,18ma
2025.01.18_17.43.10,-90.147947,29.963027,5G,5G NSA,-93,-13,12.0,23087,X,18ma
2025.01.18_17.43.11,-90.147947,29.963027,5G,5G NSA,-93,-13,12.0,1274,X,18ma
2025.01.18_17.43.12,-90.147947,29.963027,5G,5G NSA,-93,-13,12.0,3,X,18ma
2025.01.18_17.43.13,-90.147947,29.963027,5G,5G NSA,-93,-13,12.0,3,X,18ma
2025.01.18_17.43.14,-90.147947,29.963027,5G,5G NSA,-95,-14,11.0,4,X,18ma
2025.01.18_17.43.15,-90.147947,29.963027,5G,5G NSA,-95,-14,11.0,3,X,18ma
2025.01.18_17.43.16,-90.147947,29.963027,5G,5G NSA,-95,-14,11.0,3,X,18ma
2025.01.18_17.43.17,-90.147947,29.963027,5G,5G NSA,-95,-14,11.0,3,X,18ma
2025.01.18_17.43.18,-90.147947,29.963027,5G,5G NSA,-95,-14,11.0,3,X,18ma
2025.01.18_17.43.19,-90.147947,29.963027,5G,5G NSA,-95,-14,11.0,4,X,18ma
2025.01.18_17.43.20,-90.147947,29.963027,5G,5G NSA,-95,-14,11.0,8784,X,18ma
2025.01.18_17.43.21,-90.147947,29.963027,5G,5G NSA,-95,-14,11.0,24143,X,18ma
2025.01.18_17.43.21,-90.147931,29.963119,5G,5G NSA,-95,-14,11.0,24143,X,18ma
2025.01.18_17.43.22,-90.147931,29.963119,5G,5G NSA,-95,-14,11.0,5421,X,18ma
2025.01.18_17.43.23,-90.147931,29.963119,5G,5G NSA,-95,-14,11.0,3,X,18ma
2025.01.18_17.43.24,-90.147931,29.963119,5G,5G NSA,-95,-14,11.0,4,X,18ma
2025.01.18_17.43.24,-90.147874,29.963231,5G,5G NSA,-95,-14,11.0,4,X,18ma
2025.01.18_17.43.25,-90.147874,29.963231,5G,5G NSA,-95,-14,11.0,3,X,18ma
2025.01.18_17.43.26,-90.147874,29.963231,5G,5G NSA,-95,-14,11.0,76,X,18ma
2025.01.18_17.43.26,-90.147823,29.963361,5G,5G NSA,-95,-14,11.0,76,X,18ma
2025.01.18_17.43.27,-90.147823,29.963361,5G,5G NSA,-95,-14,11.0,3,X,18ma
2025.01.18_17.43.28,-90.147823,29.963361,5G,5G NSA,-95,-14,11.0,3,X,18ma
2025.01.18_17.43.28,-90.147756,29.963515,5G,5G NSA,-95,-14,11.0,3,X,18ma
2025.01.18_17.43.29,-90.147756,29.963515,5G,5G NSA,-95,-14,11.0,5,X,18ma
2025.01.18_17.43.29,-90.147717,29.963606,5G,5G NSA,-95,-14,11.0,5,X,18ma
2025.01.18_17.43.30,-90.147717,29.963606,5G,5G NSA,-95,-14,11.0,4,X,18ma
2025.01.18_17.43.30,-90.147676,29.963692,5G,5G NSA,-95,-14,11.0,4,X,18ma
2025.01.18_17.43.31,-90.147676,29.963692,5G,5G NSA,-95,-14,11.0,13194,X,18ma
2025.01.18_17.43.31,-90.147637,29.963789,5G,5G NSA,-95,-14,11.0,13194,X,18ma
2025.01.18_17.43.32,-90.147637,29.963789,5G,5G NSA,-95,-14,11.0,18592,X,18ma
2025.01.18_17.43.32,-90.147595,29.963892,5G,5G NSA,-95,-14,11.0,18592,X,18ma
2025.01.18_17.43.33,-90.147595,29.963892,5G,5G NSA,-95,-14,11.0,0,X,18ma
2025.01.18_17.43.33,-90.147554,29.96399,5G,5G NSA,-95,-14,11.0,0,X,18ma
2025.01.18_17.43.34,-90.147554,29.96399,5G,5G NSA,-95,-14,11.0,3,X,18ma
2025.01.18_17.43.34,-90.147511,29.964088,5G,5G NSA,-95,-14,11.0,3,X,18ma
2025.01.18_17.43.35,-90.147511,29.964088,5G,5G NSA,-103,-16,5.0,1,X,18ma
2025.01.18_17.43.35,-90.147466,29.964187,5G,5G NSA,-103,-16,5.0,1,X,18ma
2025.01.18_17.43.36,-90.147466,29.964187,5G,5G NSA,-103,-16,5.0,16,X,18ma
2025.01.18_17.43.36,-90.147435,29.964279,5G,5G NSA,-103,-16,5.0,16,X,18ma
2025.01.18_17.43.37,-90.147435,29.964279,5G,5G NSA,-103,-16,5.0,3,X,18ma
2025.01.18_17.43.37,-90.147398,29.964376,5G,5G NSA,-103,-16,5.0,3,X,18ma
2025.01.18_17.43.38,-90.147398,29.964376,5G,5G NSA,-103,-16,5.0,3,X,18ma
2025.01.18_17.43.38,-90.147356,29.964474,5G,5G NSA,-103,-16,5.0,3,X,18ma
2025.01.18_17.43.39,-90.147356,29.964474,5G,5G NSA,-103,-16,5.0,3,X,18ma
2025.01.18_17.43.39,-90.147312,29.964571,5G,5G NSA,-103,-16,5.0,3,X,18ma
2025.01.18_17.43.40,-90.147312,29.964571,5G,5G NSA,-103,-16,5.0,3,X,18ma
2025.01.18_17.43.40,-90.14727,29.964667,5G,5G NSA,-103,-16,5.0,3,X,18ma
2025.01.18_17.43.41,-90.14727,29.964667,5G,5G NSA,-103,-16,5.0,6,X,18ma
2025.01.18_17.43.41,-90.147227,29.964766,5G,5G NSA,-103,-16,5.0,6,X,18ma
2025.01.18_17.43.42,-90.147227,29.964766,5G,5G NSA,-103,-16,5.0,4,X,18ma
2025.01.18_17.43.42,-90.147181,29.964872,5G,5G NSA,-103,-16,5.0,4,X,18ma
2025.01.18_17.43.43,-90.147181,29.964872,5G,5G NSA,-103,-16,5.0,75,X,18ma
2025.01.18_17.43.43,-90.147143,29.964969,5G,5G NSA,-103,-16,5.0,75,X,18ma
2025.01.18_17.43.44,-90.147143,29.964969,5G,5G NSA,-103,-16,5.0,6091,X,18ma
2025.01.18_17.43.44,-90.147107,29.965063,5G,5G NSA,-103,-16,5.0,6091,X,18ma
2025.01.18_17.43.45,-90.147107,29.965063,5G,5G NSA,-100,-15,10.0,3,X,18ma
2025.01.18_17.43.45,-90.147064,29.965162,5G,5G NSA,-100,-15,10.0,3,X,18ma
2025.01.18_17.43.46,-90.147064,29.965162,5G,5G NSA,-100,-15,10.0,4,X,18ma
2025.01.18_17.43.46,-90.147026,29.96526,5G,5G NSA,-100,-15,10.0,4,X,18ma
2025.01.18_17.43.47,-90.147026,29.96526,5G,5G NSA,-100,-15,10.0,4,X,18ma
2025.01.18_17.43.47,-90.146977,29.965365,5G,5G NSA,-100,-15,10.0,4,X,18ma
2025.01.18_17.43.48,-90.146977,29.965365,5G,5G NSA,-100,-15,10.0,3,X,18ma
2025.01.18_17.43.48,-90.146932,29.965474,5G,5G NSA,-100,-15,10.0,3,X,18ma
2025.01.18_17.43.49,-90.146932,29.965474,5G,5G NSA,-100,-15,10.0,3,X,18ma
2025.01.18_17.43.49,-90.146892,29.965572,5G,5G NSA,-100,-15,10.0,3,X,18ma
2025.01.18_17.43.50,-90.146892,29.965572,5G,5G NSA,-100,-15,10.0,3,X,18ma
2025.01.18_17.43.50,-90.146844,29.965678,5G,5G NSA,-100,-15,10.0,3,X,18ma
2025.01.18_17.43.51,-90.146844,29.965678,5G,5G NSA,-100,-15,10.0,3,X,18ma
2025.01.18_17.43.51,-90.146798,29.965783,5G,5G NSA,-100,-15,10.0,3,X,18ma
2025.01.18_17.43.52,-90.146798,29.965783,5G,5G NSA,-100,-15,10.0,0,X,18ma
2025.01.18_17.43.52,-90.146756,29.965886,5G,5G NSA,-100,-15,10.0,0,X,18ma
2025.01.18_17.43.53,-90.146756,29.965886,5G,5G NSA,-100,-15,10.0,14,X,18ma
2025.01.18_17.43.53,-90.146719,29.965982,5G,5G NSA,-100,-15,10.0,14,X,18ma
